pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
7.0,10.45,6,21,5,1434056400,41.921778188,-87.651061884,41.957735565,-87.683718102,2.9,,17031050200.0,Cash,Taxi Affiliation Services,960.0,5.0,0.0
8.0,5.85,5,22,7,1399761000,41.890922026,-87.618868355,41.884987192,-87.620992913,1.0,,17031320100.0,Cash,Northwest Management LLC,360.0,32.0,0.0
8.0,11.05,6,19,3,1435693500,41.890922026,-87.618868355,41.914616286,-87.631717366,0.0,,17031071500.0,Credit Card,Blue Ribbon Taxi Association Inc.,1200.0,7.0,2.5
32.0,12.25,6,23,3,1433286900,41.878865584,-87.625192142,41.901206994,-87.676355989,4.1,,,Cash,Choice Taxi Association,780.0,24.0,0.0
24.0,4.25,6,20,2,1370897100,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,120.0,24.0,0.0
76.0,34.65,8,13,4,1407937500,41.97907082,-87.903039661,41.89321636,-87.63784421,17.2,,17031081800.0,Credit Card,Taxi Affiliation Services,1620.0,8.0,7.6
8.0,5.65,10,13,2,1413810000,41.892042136,-87.63186395,41.890922026,-87.618868355,1.0,,17031081403.0,Credit Card,,300.0,8.0,3.0
32.0,12.45,8,16,2,1377535500,41.878865584,-87.625192142,41.944226601,-87.655998182,4.4,,,Cash,,1140.0,6.0,0.0
32.0,8.05,5,21,3,1400017500,41.880994471,-87.632746489,41.859349715,-87.617358006,0.1,,17031330100.0,Cash,Taxi Affiliation Services,600.0,33.0,0.0
8.0,29.45,12,15,3,1418137200,41.892507781,-87.626214906,41.785998518,-87.750934289,13.1,,17031980100.0,Credit Card,Taxi Affiliation Services,2520.0,56.0,8.1
7.0,6.85,4,9,5,1365066900,41.914616286,-87.631717366,41.899155613,-87.626210532,1.4,,17031081201.0,Credit Card,Dispatch Taxi Affiliation,480.0,8.0,2.0
3.0,17.65,12,19,5,1386876600,41.972667956,-87.663865496,41.906025969,-87.675311622,0.0,,17031241400.0,Cash,Taxi Affiliation Services,1860.0,24.0,0.0
32.0,9.25,8,10,6,1406887200,41.870607372,-87.622172937,41.879255084,-87.642648998,1.7,,17031281900.0,Cash,Choice Taxi Association,960.0,28.0,0.0
8.0,31.25,7,0,2,1404692100,41.899602111,-87.633308037,41.922686284,-87.649488729,15.3,,,Cash,,1380.0,7.0,0.0
32.0,3.25,9,14,2,1443450600,41.880994471,-87.632746489,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Taxi Affiliation Services,0.0,32.0,0.0
32.0,7.45,4,18,2,1429552800,41.880994471,-87.632746489,41.907520075,-87.6266589,1.8,,17031080100.0,Credit Card,,540.0,8.0,0.5
24.0,7.85,3,18,3,1426012200,41.906025969,-87.675311622,41.89321636,-87.63784421,2.3,,17031081800.0,Credit Card,Taxi Affiliation Services,420.0,8.0,2.0
8.0,4.85,9,2,5,1378347300,41.890922026,-87.618868355,41.892072635,-87.628874157,0.0,,17031081600.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
8.0,4.65,4,20,7,1398542400,41.892042136,-87.63186395,41.892042136,-87.63186395,0.5,,17031081700.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
32.0,10.45,9,23,6,1442013300,41.884987192,-87.620992913,41.922082541,-87.634156093,0.2,,17031071400.0,Credit Card,Taxi Affiliation Services,540.0,7.0,2.05
6.0,5.05,12,2,2,1451268000,41.944226601,-87.655998182,41.944226601,-87.655998182,0.8,,,Cash,,180.0,6.0,0.0
76.0,33.25,2,16,5,1391704200,41.97907082,-87.903039661,41.962178629,-87.645378762,0.0,,17031031400.0,Credit Card,Blue Ribbon Taxi Association Inc.,2820.0,3.0,7.25
8.0,4.85,3,16,3,1427819400,41.89321636,-87.63784421,41.880994471,-87.632746489,0.0,,17031839100.0,Credit Card,Choice Taxi Association,180.0,32.0,2.0
6.0,6.85,1,16,3,1421166600,41.944226601,-87.655998182,41.944226601,-87.655998182,1.7,,,Cash,Taxi Affiliation Services,420.0,6.0,0.0
6.0,11.45,5,0,6,1431648000,41.946294536,-87.654298084,41.905857769,-87.630865027,4.1,,17031080202.0,Cash,,720.0,8.0,0.0
6.0,5.05,4,2,4,1430272800,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,240.0,6.0,0.0
22.0,10.25,12,1,7,1418432400,41.916005274,-87.675095116,41.90749193,-87.63576009,3.0,,17031080300.0,Cash,Choice Taxi Association,840.0,8.0,0.0
8.0,9.45,9,11,2,1411990200,41.890922026,-87.618868355,41.849246754,-87.624135298,2.8,,17031841000.0,Cash,Dispatch Taxi Affiliation,600.0,33.0,0.0
28.0,8.25,4,23,7,1397949300,41.885300022,-87.642808466,41.907520075,-87.6266589,2.2,,17031080100.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
8.0,8.5,7,12,5,1469103300,41.90749193,-87.63576009,41.880994471,-87.632746489,1.9,,17031839100.0,Cash,,540.0,32.0,0.0
8.0,10.45,6,18,1,1402856100,41.89503345,-87.619710672,41.859349715,-87.617358006,3.2,,17031330100.0,Cash,Taxi Affiliation Services,780.0,33.0,0.0
8.0,4.25,2,21,4,1361999700,41.90749193,-87.63576009,41.900265687,-87.63210922,0.6,,17031081000.0,Cash,,60.0,8.0,0.0
24.0,9.05,10,0,7,1380931200,41.906650766,-87.66533766,41.929077655,-87.646293476,0.0,,17031070200.0,Credit Card,Taxi Affiliation Services,660.0,7.0,1.5
8.0,5.45,6,11,2,1433762100,41.890922026,-87.618868355,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,8.0,0.0
7.0,6.05,12,4,2,1387773000,41.922686284,-87.649488729,41.922686284,-87.649488729,1.4,,,Cash,Dispatch Taxi Affiliation,300.0,7.0,0.0
77.0,20.85,7,15,7,1374332400,41.9867118,-87.663416405,41.92276062,-87.699155343,7.1,,,Credit Card,,1980.0,22.0,4.17
33.0,7.5,3,10,5,1457604000,41.859349715,-87.617358006,41.877406123,-87.621971652,1.4,,17031320400.0,Credit Card,Taxi Affiliation Services,420.0,32.0,1.0
28.0,6.05,6,3,7,1435374000,41.885300022,-87.642808466,41.892042136,-87.63186395,0.0,,17031081700.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,8.0,0.0
8.0,9.25,10,22,2,1382394600,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Cash,Choice Taxi Association,540.0,24.0,0.0
6.0,15.85,6,9,4,1370425500,41.944226601,-87.655998182,41.878865584,-87.625192142,0.3,,,Cash,Taxi Affiliation Services,1440.0,32.0,0.0
32.0,11.85,4,14,3,1396361700,41.878865584,-87.625192142,41.850266366,-87.667569312,0.2,,,Credit Card,Taxi Affiliation Services,780.0,31.0,3.55
7.0,9.65,6,11,6,1370603700,41.922686284,-87.649488729,41.878865584,-87.625192142,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,780.0,32.0,0.0
8.0,12.85,7,20,2,1375130700,41.890922026,-87.618868355,41.87101588,-87.631406525,0.0,,17031839000.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
35.0,15.25,5,12,6,1368188100,41.835117986,-87.618677767,41.794090253,-87.592310855,5.2,,,Cash,,1200.0,41.0,0.0
8.0,13.05,10,21,6,1412372700,41.890922026,-87.618868355,41.946294536,-87.654298084,4.9,,17031832000.0,Credit Card,Taxi Affiliation Services,780.0,6.0,3.0
8.0,5.25,10,23,6,1412378100,41.892042136,-87.63186395,41.880994471,-87.632746489,1.1,,17031839100.0,Cash,Choice Taxi Association,240.0,32.0,0.0
3.0,21.25,3,8,5,1395305100,41.96581197,-87.655878786,41.878865584,-87.625192142,8.2,,,Credit Card,KOAM Taxi Association,2100.0,32.0,3.5
8.0,5.25,7,21,5,1373576400,41.90749193,-87.63576009,41.892042136,-87.63186395,1.0,,17031081700.0,Credit Card,,180.0,8.0,1.0
6.0,21.75,7,21,7,1468098900,41.946489764,-87.647113634,41.879066994,-87.657005027,6.6,,17031833100.0,Cash,Taxi Affiliation Services,1800.0,28.0,0.0
76.0,25.25,3,12,7,1426336200,41.980264315,-87.913624596,,,11.4,,,Credit Card,,1260.0,,6.26
56.0,26.45,10,22,1,1445205600,41.785998518,-87.750934289,41.904935302,-87.649907226,0.7,,17031842200.0,Cash,Taxi Affiliation Services,1320.0,8.0,0.0
8.0,5.85,1,17,4,1421859600,41.892042136,-87.63186395,41.900221297,-87.629105186,0.9,,17031081100.0,Credit Card,,360.0,8.0,3.0
6.0,7.65,7,23,2,1405985400,41.944226601,-87.655998182,41.947791586,-87.683834942,2.1,,,Cash,Northwest Management LLC,480.0,5.0,0.0
8.0,7.65,6,12,6,1434717900,41.890922026,-87.618868355,41.90749193,-87.63576009,0.0,,17031080300.0,Credit Card,Taxi Affiliation Services,660.0,8.0,1.0
8.0,6.85,5,13,5,1369920600,41.89503345,-87.619710672,41.877406123,-87.621971652,0.0,,17031320400.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
29.0,12.25,5,22,3,1432680300,41.860190019,-87.7172201,,,4.5,,,Cash,,780.0,,0.0
8.0,5.05,11,22,7,1383432300,41.892507781,-87.626214906,41.884987192,-87.620992913,0.8,,17031320100.0,Cash,,300.0,32.0,0.0
6.0,16.85,11,16,1,1448813700,41.944226601,-87.655998182,41.944226601,-87.655998182,5.6,,,Credit Card,,1200.0,6.0,3.37
6.0,13.85,11,16,4,1384965900,41.949829346,-87.64396537,41.892042136,-87.63186395,0.0,,17031081700.0,Cash,Taxi Affiliation Services,1020.0,8.0,0.0
6.0,16.64,6,22,6,1403907300,41.946294536,-87.654298084,41.880994471,-87.632746489,5.8,,17031839100.0,Credit Card,,1320.0,32.0,0.0
8.0,6.65,2,22,7,1360448100,41.898331794,-87.620762865,41.877406123,-87.621971652,1.4,,17031320400.0,Credit Card,Dispatch Taxi Affiliation,480.0,32.0,0.0
76.0,37.05,4,16,4,1428511500,41.980264315,-87.913624596,,,16.3,,,Credit Card,Taxi Affiliation Services,2700.0,,8.2
7.0,20.65,4,19,7,1367091900,41.922686284,-87.649488729,41.993930128,-87.758353588,9.5,,,Credit Card,,900.0,12.0,5.53
8.0,12.25,4,22,7,1428791400,41.891971508,-87.612945414,41.921701492,-87.655911848,4.5,,17031071000.0,Credit Card,,780.0,7.0,1.84
7.0,8.65,9,19,1,1441567800,41.916473316,-87.641183657,41.885300022,-87.642808466,2.6,,17031280100.0,Cash,Taxi Affiliation Services,660.0,28.0,0.0
6.0,16.05,9,7,6,1379057400,41.944226601,-87.655998182,41.874005383,-87.66351755,0.0,,,Cash,Choice Taxi Association,1320.0,28.0,0.0
28.0,4.65,5,7,5,1368687600,41.879255084,-87.642648998,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Northwest Management LLC,120.0,32.0,0.0
32.0,6.0,1,19,1,1453058100,41.880994471,-87.632746489,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Blue Ribbon Taxi Association Inc.,240.0,8.0,0.0
32.0,4.25,11,21,4,1446670800,41.880994471,-87.632746489,41.880994471,-87.632746489,0.3,,17031839100.0,Cash,Taxi Affiliation Services,180.0,32.0,0.0
8.0,3.85,9,18,2,1379960100,41.89503345,-87.619710672,41.89503345,-87.619710672,0.0,,17031081401.0,Cash,Blue Ribbon Taxi Association Inc.,120.0,8.0,0.0
32.0,7.05,4,22,3,1396391400,41.880994471,-87.632746489,41.859349715,-87.617358006,1.5,,17031330100.0,Cash,Dispatch Taxi Affiliation,480.0,33.0,0.0
76.0,32.05,9,5,1,1443331800,41.980264315,-87.913624596,42.009622881,-87.670166857,15.6,,,Cash,Dispatch Taxi Affiliation,1620.0,1.0,0.0
8.0,8.05,7,0,7,1373068800,41.892042136,-87.63186395,41.859349715,-87.617358006,1.8,,17031330100.0,Cash,Dispatch Taxi Affiliation,540.0,33.0,0.0
8.0,7.0,7,17,1,1468774800,41.890922026,-87.618868355,41.884987192,-87.620992913,1.3,,17031320100.0,Credit Card,,480.0,32.0,2.0
8.0,6.5,11,17,2,1478540700,41.892042136,-87.63186395,41.880994471,-87.632746489,0.0,,17031839100.0,Credit Card,Northwest Management LLC,420.0,32.0,2.0
8.0,54.85,7,15,5,1405004400,41.899155613,-87.626210532,,,25.5,,,Cash,,4200.0,,0.0
8.0,8.65,11,16,7,1416069000,41.899155613,-87.626210532,41.921778188,-87.651061884,2.3,,17031071100.0,Cash,,720.0,7.0,0.0
32.0,5.65,3,14,4,1425478500,41.880994471,-87.632746489,41.879255084,-87.642648998,0.8,,17031281900.0,Cash,KOAM Taxi Association,360.0,28.0,0.0
76.0,29.25,6,19,4,1433360700,41.980264315,-87.913624596,41.92276062,-87.699155343,13.9,,,Credit Card,,1680.0,22.0,6.25
32.0,5.45,12,8,2,1387180800,41.880994471,-87.632746489,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Dispatch Taxi Affiliation,300.0,8.0,0.0
32.0,7.25,8,9,6,1408093200,41.880994471,-87.632746489,41.880994471,-87.632746489,0.5,,17031839100.0,Cash,,720.0,32.0,0.0
7.0,10.25,4,0,7,1366417800,41.929046937,-87.651310877,41.89967018,-87.669837798,0.0,,17031242100.0,No Charge,Dispatch Taxi Affiliation,780.0,24.0,0.0
8.0,8.45,4,16,6,1397232000,41.891971508,-87.612945414,41.880994471,-87.632746489,0.1,,17031839100.0,Cash,Blue Ribbon Taxi Association Inc.,660.0,32.0,0.0
3.0,22.05,12,12,4,1418215500,41.96581197,-87.655878786,41.94651142,-87.806020002,8.9,,,Cash,Dispatch Taxi Affiliation,1860.0,17.0,0.0
56.0,35.65,4,20,5,1397765700,41.785998518,-87.750934289,41.934659157,-87.646729729,1.0,,17031063400.0,Credit Card,Taxi Affiliation Services,2040.0,6.0,7.5
8.0,9.85,4,2,1,1430016300,41.892072635,-87.628874157,41.899589796,-87.674719134,3.1,,17031242200.0,Cash,,660.0,24.0,0.0
32.0,4.45,5,8,3,1432629900,41.880994471,-87.632746489,41.880994471,-87.632746489,0.5,,17031839100.0,Cash,,120.0,32.0,0.0
32.0,5.85,10,19,6,1382124600,41.884987192,-87.620992913,41.880994471,-87.632746489,1.1,,17031839100.0,Cash,,360.0,32.0,0.0
8.0,8.25,10,0,7,1445647500,41.89321636,-87.63784421,41.904935302,-87.649907226,2.1,,17031842200.0,Credit Card,,540.0,8.0,3.0
32.0,4.45,1,16,3,1357661700,41.884987192,-87.620992913,41.880994471,-87.632746489,6.0,,17031839100.0,Cash,Taxi Affiliation Services,180.0,32.0,0.0
8.0,3.25,5,13,4,1432733400,41.891971508,-87.612945414,41.891971508,-87.612945414,0.0,,17031081402.0,Cash,Taxi Affiliation Services,0.0,8.0,0.0
8.0,7.25,8,19,3,1471376700,41.892507781,-87.626214906,41.900221297,-87.629105186,0.0,,17031081100.0,Credit Card,Blue Ribbon Taxi Association Inc.,540.0,8.0,2.0
32.0,16.85,8,18,2,1376937900,41.878865584,-87.625192142,41.938666196,-87.711210593,0.64,,,Cash,,1080.0,21.0,0.0
8.0,9.05,8,2,1,1408243500,41.900221297,-87.629105186,41.870607372,-87.622172937,2.5,,17031320600.0,Credit Card,,600.0,32.0,3.0
8.0,4.45,6,1,1,1434851100,41.892042136,-87.63186395,41.892042136,-87.63186395,0.02,,17031081700.0,Cash,,240.0,8.0,0.0
32.0,7.25,8,11,5,1408618800,41.880994471,-87.632746489,41.892507781,-87.626214906,1.5,,17031081500.0,Cash,,600.0,8.0,0.0
8.0,5.45,12,22,4,1450909800,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100.0,Credit Card,Taxi Affiliation Services,240.0,32.0,2.0
8.0,4.65,8,22,6,1407536100,41.899155613,-87.626210532,41.907520075,-87.6266589,0.7,,17031080100.0,Credit Card,,180.0,8.0,2.0
7.0,6.05,8,15,3,1407856500,41.914616286,-87.631717366,41.899155613,-87.626210532,0.0,,17031081201.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
8.0,36.45,10,8,6,1413532800,41.892507781,-87.626214906,41.97907082,-87.903039661,17.5,,17031980000.0,Credit Card,,2040.0,76.0,10.11
24.0,7.85,4,14,7,1365257700,41.901206994,-87.676355989,41.899602111,-87.633308037,1.6,,,Cash,,660.0,8.0,0.0
15.0,11.65,1,2,5,1388628000,41.954027649,-87.763399032,41.975170943,-87.687515515,4.0,,,Cash,Dispatch Taxi Affiliation,780.0,4.0,0.0
76.0,22.65,1,20,5,1388694600,41.980264315,-87.913624596,41.993930128,-87.758353588,0.0,,,Cash,Taxi Affiliation Services,1260.0,12.0,0.0
8.0,3.45,5,0,6,1369354500,41.892042136,-87.63186395,41.892042136,-87.63186395,0.0,,17031081700.0,Cash,Northwest Management LLC,0.0,8.0,0.0
56.0,29.65,12,8,6,1386316800,41.79259236,-87.769615453,41.899602111,-87.633308037,12.9,,,Credit Card,,2220.0,8.0,6.53
28.0,5.25,3,0,7,1395447300,41.885300022,-87.642808466,41.879066994,-87.657005027,0.7,,17031833100.0,Cash,Taxi Affiliation Services,300.0,28.0,0.0
8.0,6.85,3,23,5,1425597300,41.890922026,-87.618868355,41.890922026,-87.618868355,1.4,,17031081403.0,Cash,,540.0,8.0,0.0
7.0,13.05,4,18,7,1428776100,41.914616286,-87.631717366,41.914616286,-87.631717366,3.54,,17031071500.0,Cash,,1200.0,7.0,0.0
32.0,13.65,6,9,5,1434015000,41.884987192,-87.620992913,41.879255084,-87.642648998,3.9,,17031281900.0,Cash,Taxi Affiliation Services,1440.0,28.0,0.0
6.0,9.25,4,10,1,1430044200,41.938391258,-87.63857492,41.898331794,-87.620762865,3.1,,17031081300.0,Credit Card,Taxi Affiliation Services,480.0,8.0,2.0
76.0,26.65,5,2,7,1432951200,41.980264315,-87.913624596,,,12.9,,,Cash,Dispatch Taxi Affiliation,1020.0,,0.0
6.0,13.45,10,3,1,1382843700,41.946294536,-87.654298084,42.000320306,-87.6631268,0.52,,17031010503.0,Credit Card,,780.0,1.0,2.39
76.0,32.45,1,23,2,1421708400,41.97907082,-87.903039661,41.914616286,-87.631717366,15.7,,17031071500.0,Credit Card,KOAM Taxi Association,1320.0,7.0,7.05
76.0,32.65,2,19,5,1423769400,41.97907082,-87.903039661,41.934762456,-87.639853859,14.9,,17031063302.0,Credit Card,,2700.0,6.0,6.93
8.0,8.44,3,16,4,1394035200,41.89503345,-87.619710672,41.880994471,-87.632746489,1.7,,17031839100.0,Cash,,720.0,32.0,0.0
6.0,11.25,1,9,5,1358413200,41.938391258,-87.63857492,41.89321636,-87.63784421,3.6,,17031081800.0,Cash,,840.0,8.0,0.0
7.0,9.25,7,9,3,1375177500,41.922082541,-87.634156093,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
22.0,8.05,11,0,2,1385337600,41.92276062,-87.699155343,41.922686284,-87.649488729,2.2,,,Credit Card,,480.0,7.0,2.0
76.0,11.75,1,1,6,1453427100,41.980264315,-87.913624596,,,3.6,,,Cash,KOAM Taxi Association,480.0,,0.0
32.0,7.25,7,9,4,1404896400,41.884987192,-87.620992913,41.89321636,-87.63784421,1.6,,17031081800.0,Credit Card,,540.0,8.0,2.0
8.0,4.45,1,16,2,1420473600,41.890922026,-87.618868355,41.877406123,-87.621971652,0.6,,17031320400.0,Cash,Northwest Management LLC,120.0,32.0,0.0
8.0,7.25,11,21,7,1415482200,41.899155613,-87.626210532,41.89321636,-87.63784421,1.4,,17031081800.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
8.0,14.65,6,2,7,1435373100,41.899602111,-87.633308037,41.922686284,-87.649488729,4.3,,,Credit Card,Dispatch Taxi Affiliation,1500.0,7.0,3.2
28.0,6.0,1,2,7,1452910500,41.879255084,-87.642648998,41.880994471,-87.632746489,0.0,,17031839100.0,Credit Card,Blue Ribbon Taxi Association Inc.,300.0,32.0,2.0
32.0,7.65,12,17,4,1420047000,41.884987192,-87.620992913,41.904935302,-87.649907226,1.8,,17031842200.0,Credit Card,,600.0,8.0,5.0
8.0,5.85,6,12,7,1434197700,41.892042136,-87.63186395,41.89503345,-87.619710672,1.0,,17031081401.0,Credit Card,,360.0,8.0,1.0
8.0,5.85,3,11,4,1363779000,41.907520075,-87.6266589,41.892507781,-87.626214906,1.1,,17031081500.0,Cash,Choice Taxi Association,300.0,8.0,0.0
8.0,20.85,6,22,5,1434664800,41.899602111,-87.633308037,42.009622881,-87.670166857,9.5,,,Cash,Dispatch Taxi Affiliation,1020.0,1.0,0.0
32.0,6.05,4,16,4,1398875400,41.880994471,-87.632746489,41.879255084,-87.642648998,0.8,,17031281900.0,Cash,Taxi Affiliation Services,420.0,28.0,0.0
76.0,34.05,9,23,5,1443135600,41.97907082,-87.903039661,41.914616286,-87.631717366,1.0,,17031071500.0,Credit Card,Taxi Affiliation Services,1500.0,7.0,7.2
8.0,7.65,8,22,6,1376692200,41.892042136,-87.63186395,41.914616286,-87.631717366,1.7,,17031071500.0,Cash,Northwest Management LLC,600.0,7.0,0.0
28.0,7.85,8,11,2,1375702200,41.88528132,-87.6572332,41.880994471,-87.632746489,1.8,,17031839100.0,Cash,,600.0,32.0,0.0
8.0,7.05,9,13,4,1441201500,41.907520075,-87.6266589,,,1.4,,,No Charge,Dispatch Taxi Affiliation,540.0,,0.0
3.0,11.85,6,22,7,1402785000,41.96581197,-87.655878786,41.922686284,-87.649488729,4.5,,,Credit Card,Taxi Affiliation Services,480.0,7.0,2.35
22.0,6.05,4,2,1,1366510500,41.92276062,-87.699155343,41.92276062,-87.699155343,0.0,,,Cash,Taxi Affiliation Services,420.0,22.0,0.0
76.0,37.05,5,12,7,1430570700,41.97907082,-87.903039661,41.902788048,-87.62614559,17.9,,17031081202.0,Cash,Dispatch Taxi Affiliation,1740.0,8.0,0.0
32.0,5.85,9,11,3,1410865200,41.880994471,-87.632746489,41.88528132,-87.6572332,1.0,,17031833000.0,Cash,,360.0,28.0,0.0
8.0,6.05,4,12,4,1397650500,41.900221297,-87.629105186,41.89321636,-87.63784421,1.1,,17031081800.0,Cash,,420.0,8.0,0.0
28.0,32.25,1,16,5,1452184200,41.874005383,-87.66351755,41.761577908,-87.572781987,11.7,,,Cash,Taxi Affiliation Services,2100.0,43.0,0.0
8.0,5.45,4,20,7,1367094600,41.890922026,-87.618868355,41.905857769,-87.630865027,0.0,,17031080202.0,Cash,Northwest Management LLC,240.0,8.0,0.0
28.0,4.45,12,4,7,1449893700,41.885300022,-87.642808466,41.885300022,-87.642808466,0.5,,17031280100.0,Cash,Taxi Affiliation Services,120.0,28.0,0.0
28.0,8.45,6,0,6,1435278600,41.874005383,-87.66351755,41.850266366,-87.667569312,0.1,,,Cash,Taxi Affiliation Services,540.0,31.0,0.0
28.0,7.25,11,12,6,1385122500,41.879255084,-87.642648998,41.880994471,-87.632746489,1.1,,17031839100.0,Cash,,540.0,32.0,0.0
8.0,9.65,5,19,6,1370028600,41.898331794,-87.620762865,41.921854911,-87.646210977,2.3,,17031071200.0,Cash,Dispatch Taxi Affiliation,840.0,7.0,0.0
8.0,8.44,8,18,1,1439748900,41.898331794,-87.620762865,41.877406123,-87.621971652,1.9,,17031320400.0,Cash,,720.0,32.0,0.0
56.0,27.05,9,20,3,1378241100,41.785998518,-87.750934289,,,0.7,,,Cash,Taxi Affiliation Services,1380.0,,0.0
5.0,16.65,12,15,6,1450451700,41.947791586,-87.683834942,42.009622881,-87.670166857,6.4,,,Credit Card,Taxi Affiliation Services,1260.0,1.0,2.0
6.0,13.05,4,0,1,1397952900,41.946294536,-87.654298084,41.900221297,-87.629105186,3.8,,17031081100.0,Cash,,1380.0,8.0,0.0
32.0,4.45,10,17,4,1414604700,41.884987192,-87.620992913,41.884987192,-87.620992913,0.5,,17031320100.0,Credit Card,,180.0,32.0,2.0
8.0,9.25,6,15,7,1370705400,41.891971508,-87.612945414,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Blue Ribbon Taxi Association Inc.,720.0,32.0,0.0
32.0,6.0,3,10,6,1457691300,41.880994471,-87.632746489,41.877406123,-87.621971652,0.7,,17031320400.0,Cash,,420.0,32.0,0.0
76.0,9.85,6,12,4,1401885000,41.980264315,-87.913624596,,,0.2,,,Credit Card,Taxi Affiliation Services,540.0,,2.95
8.0,4.45,10,23,5,1414107900,41.892042136,-87.63186395,41.89321636,-87.63784421,0.6,,17031081800.0,Cash,,120.0,8.0,0.0
28.0,7.0,5,9,2,1462181400,41.885300022,-87.642808466,41.884987192,-87.620992913,1.0,,17031320100.0,Cash,Chicago Medallion Leasing INC,480.0,32.0,0.0
56.0,28.85,6,8,5,1402560000,41.785998518,-87.750934289,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Blue Ribbon Taxi Association Inc.,2280.0,8.0,0.0
33.0,12.25,10,16,4,1380731400,41.859349715,-87.617358006,41.892072635,-87.628874157,0.2,,17031081600.0,Cash,Taxi Affiliation Services,960.0,8.0,0.0
10.0,5.85,10,1,2,1382319000,41.985015101,-87.804532006,,,0.0,,,Cash,Taxi Affiliation Services,180.0,,0.0
8.0,5.25,12,19,6,1417806900,41.89321636,-87.63784421,41.892072635,-87.628874157,0.0,,17031081600.0,Credit Card,Taxi Affiliation Services,300.0,8.0,2.0
8.0,12.45,7,15,7,1437232500,41.899602111,-87.633308037,41.922686284,-87.649488729,3.1,,,Credit Card,Taxi Affiliation Services,1200.0,7.0,3.0
28.0,6.65,3,11,7,1393672500,41.879255084,-87.642648998,41.904935302,-87.649907226,1.7,,17031842200.0,Credit Card,Dispatch Taxi Affiliation,360.0,8.0,1.0
8.0,6.45,12,13,7,1449320400,41.892042136,-87.63186395,41.891971508,-87.612945414,1.3,,17031081402.0,Cash,,600.0,8.0,0.0
77.0,3.25,2,17,5,1392312600,41.9867118,-87.663416405,41.9867118,-87.663416405,0.0,,,Cash,Taxi Affiliation Services,0.0,77.0,0.0
11.0,15.25,3,16,2,1395072000,41.978829526,-87.771166703,42.001571027,-87.695012589,5.8,,,Cash,Dispatch Taxi Affiliation,1080.0,2.0,0.0
32.0,11.85,11,18,2,1447092900,41.878865584,-87.625192142,41.901206994,-87.676355989,2.8,,,Credit Card,Taxi Affiliation Services,1140.0,24.0,2.35
32.0,38.05,4,10,5,1366281000,41.870607372,-87.622172937,41.97907082,-87.903039661,0.0,,17031980000.0,Cash,Taxi Affiliation Services,1980.0,76.0,0.0
32.0,7.25,11,13,5,1479388500,41.880994471,-87.632746489,41.892507781,-87.626214906,1.1,,17031081500.0,Credit Card,,540.0,8.0,2.0
76.0,34.25,7,15,4,1437577200,41.980264315,-87.913624596,41.922686284,-87.649488729,15.3,,,Credit Card,,3240.0,7.0,7.25
32.0,20.65,5,15,7,1399734000,41.878865584,-87.625192142,41.947791586,-87.683834942,0.0,,,Cash,Taxi Affiliation Services,2400.0,5.0,0.0
8.0,5.65,7,1,6,1438305300,41.89321636,-87.63784421,41.880994471,-87.632746489,1.1,,17031839100.0,Credit Card,,300.0,32.0,2.0
6.0,10.05,12,0,4,1419984000,41.942691844,-87.651770507,41.907412816,-87.640901525,3.6,,17031080400.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
8.0,3.25,5,6,6,1430461800,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Choice Taxi Association,60.0,8.0,0.0
76.0,38.25,10,8,6,1414140300,41.97907082,-87.903039661,41.884987192,-87.620992913,17.8,,17031320100.0,Cash,,2460.0,32.0,8.05
32.0,4.45,7,19,2,1373914800,41.884987192,-87.620992913,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Dispatch Taxi Affiliation,180.0,8.0,0.0
